기준일,브랜드,매장명,매출액_원,원본매출_만원
2026-08-12,폴바셋,스타필드시티 위례점,58092,5.8092
2026-08-13,폴바셋,스타필드시티 위례점,27455,2.7455
2026-08-14,폴바셋,스타필드시티 위례점,27455,2.7455
2026-08-15,폴바셋,스타필드시티 위례점,6091,0.6091
2026-08-16,폴바셋,스타필드시티 위례점,63183,6.3183
2026-08-17,폴바셋,스타필드시티 위례점,39819,3.9819
2026-08-18,폴바셋,스타필드시티 위례점,6182,0.6182
2026-08-19,폴바셋,스타필드시티 위례점,31546,3.1546
2026-08-20,폴바셋,스타필드시티 위례점,20455,2.0455
2026-08-21,폴바셋,스타필드시티 위례점,60092,6.0092
2026-08-22,폴바셋,스타필드시티 위례점,12273,1.2273
2026-08-23,폴바셋,스타필드시티 위례점,20455,2.0455
2026-08-24,폴바셋,스타필드시티 위례점,20182,2.0182
2026-08-25,폴바셋,스타필드시티 위례점,27455,2.7455
2026-08-26,폴바셋,스타필드시티 위례점,20455,2.0455
2026-08-27,폴바셋,스타필드시티 위례점,32546,3.2546
2026-08-28,폴바셋,스타필드시티 위례점,45910,4.591
2026-08-29,폴바셋,스타필드시티 위례점,43637,4.3637
2026-08-30,폴바셋,스타필드시티 위례점,10091,1.0091
2026-08-31,폴바셋,스타필드시티 위례점,37637,3.7637
2026-08-01,폴바셋,스타필드 고양 1호점,46728,4.6728
2026-08-02,폴바셋,스타필드 고양 1호점,36728,3.6728
2026-08-03,폴바셋,스타필드 고양 1호점,19455,1.9455
2026-08-04,폴바셋,스타필드 고양 1호점,21455,2.1455
2026-08-05,폴바셋,스타필드 고양 1호점,43728,4.3728
2026-08-06,폴바셋,스타필드 고양 1호점,39637,3.9637
2026-08-07,폴바셋,스타필드 고양 1호점,4091,0.4091
2026-08-08,폴바셋,스타필드 고양 1호점,21364,2.1364
2026-08-09,폴바셋,스타필드 고양 1호점,25455,2.5455
2026-08-10,폴바셋,스타필드 고양 1호점,32455,3.2455
2026-08-11,폴바셋,스타필드 고양 1호점,46910,4.691
2026-08-12,폴바셋,스타필드 고양 1호점,47219,4.7219
2026-08-13,폴바셋,스타필드 고양 1호점,50910,5.091
2026-08-14,폴바셋,스타필드 고양 1호점,40101,4.0101
2026-08-15,폴바셋,스타필드 고양 1호점,52819,5.2819
2026-08-16,폴바셋,스타필드 고양 1호점,8182,0.8182
2026-08-17,폴바셋,스타필드 고양 1호점,56910,5.691
2026-08-18,폴바셋,스타필드 고양 1호점,2000,0.2
2026-08-19,폴바셋,스타필드 고양 1호점,32546,3.2546
2026-08-20,폴바셋,스타필드 고양 1호점,23364,2.3364
2026-08-21,폴바셋,스타필드 고양 1호점,23364,2.3364
2026-08-22,폴바셋,스타필드 고양 1호점,23455,2.3455
2026-08-23,폴바셋,스타필드 고양 1호점,56910,5.691
2026-08-24,폴바셋,스타필드 고양 1호점,36482,3.6482
2026-08-25,폴바셋,스타필드 고양 1호점,43728,4.3728
2026-08-26,폴바셋,스타필드 고양 1호점,38728,3.8728
2026-08-27,폴바셋,스타필드 고양 1호점,12182,1.2182
2026-08-28,폴바셋,스타필드 고양 1호점,34637,3.4637
2026-08-29,폴바셋,스타필드 고양 1호점,44637,4.4637
2026-08-30,폴바셋,스타필드 고양 1호점,8182,0.8182
2026-08-31,폴바셋,스타필드 고양 1호점,30546,3.0546
2026-08-01,폴바셋,여의도점,4091,0.4091
2026-08-02,폴바셋,여의도점,15273,1.5273
2026-08-03,폴바셋,여의도점,29455,2.9455
2026-08-04,폴바셋,여의도점,41637,4.1637
2026-08-05,폴바셋,여의도점,20273,2.0273
2026-08-06,폴바셋,여의도점,77274,7.7274
2026-08-07,폴바셋,여의도점,63183,6.3183
2026-08-08,폴바셋,여의도점,34364,3.4364
2026-08-09,폴바셋,여의도점,12182,1.2182
2026-08-10,폴바셋,여의도점,46546,4.6546
2026-08-11,폴바셋,여의도점,22273,2.2273
2026-08-12,폴바셋,여의도점,10091,1.0091
2026-08-13,폴바셋,여의도점,45728,4.5728
2026-08-14,폴바셋,여의도점,47637,4.7637
2026-08-15,폴바셋,여의도점,0,0
2026-08-16,폴바셋,여의도점,8091,0.8091
2026-08-17,폴바셋,여의도점,0,0
2026-08-18,폴바셋,여의도점,19364,1.9364
2026-08-19,폴바셋,여의도점,36819,3.6819
2026-08-20,폴바셋,여의도점,65001,6.5001
2026-08-21,폴바셋,여의도점,46728,4.6728
2026-08-22,폴바셋,여의도점,0,0
2026-08-23,폴바셋,여의도점,16182,1.6182
2026-08-24,폴바셋,여의도점,59092,5.9092
2026-08-25,폴바셋,여의도점,49728,4.9728
2026-08-26,폴바셋,여의도점,47637,4.7637
2026-08-27,폴바셋,여의도점,110547,11.0547
2026-08-28,폴바셋,여의도점,22364,2.2364
2026-08-29,폴바셋,여의도점,14364,1.4364
2026-08-30,폴바셋,여의도점,2000,0.2
2026-08-31,폴바셋,여의도점,49728,4.9728
2026-08-01,폴바셋,뉴코아 강남점,35546,3.5546
2026-08-02,폴바셋,뉴코아 강남점,18182,1.8182
2026-08-03,폴바셋,뉴코아 강남점,29455,2.9455
2026-08-04,폴바셋,뉴코아 강남점,47728,4.7728
2026-08-05,폴바셋,뉴코아 강남점,36637,3.6637
2026-08-06,폴바셋,뉴코아 강남점,44728,4.4728
2026-08-07,폴바셋,뉴코아 강남점,10091,1.0091
2026-08-08,폴바셋,뉴코아 강남점,34728,3.4728
2026-08-09,폴바셋,뉴코아 강남점,55819,5.5819
2026-08-10,폴바셋,뉴코아 강남점,0,0
2026-08-11,폴바셋,뉴코아 강남점,55319,5.5319
2026-08-12,폴바셋,뉴코아 강남점,50910,5.091
2026-08-13,폴바셋,뉴코아 강남점,64001,6.4001
2026-08-14,폴바셋,뉴코아 강남점,26546,2.6546
2026-08-15,폴바셋,뉴코아 강남점,69092,6.9092
2026-08-16,폴바셋,뉴코아 강남점,28364,2.8364
2026-08-17,폴바셋,뉴코아 강남점,34728,3.4728
2026-08-18,폴바셋,뉴코아 강남점,30364,3.0364
2026-08-19,폴바셋,뉴코아 강남점,46728,4.6728
2026-08-20,폴바셋,뉴코아 강남점,23455,2.3455
2026-08-21,폴바셋,뉴코아 강남점,17364,1.7364
2026-08-22,폴바셋,뉴코아 강남점,28364,2.8364
2026-08-23,폴바셋,뉴코아 강남점,20273,2.0273
2026-08-24,폴바셋,뉴코아 강남점,0,0
2026-08-25,폴바셋,뉴코아 강남점,27455,2.7455
2026-08-26,폴바셋,뉴코아 강남점,47637,4.7637
2026-08-27,폴바셋,뉴코아 강남점,10091,1.0091
2026-08-28,폴바셋,뉴코아 강남점,41637,4.1637
2026-08-29,폴바셋,뉴코아 강남점,55092,5.5092
2026-08-30,폴바셋,뉴코아 강남점,26455,2.6455
2026-08-31,폴바셋,뉴코아 강남점,42728,4.2728
2026-08-01,폴바셋,마산 회원 DT점,43637,4.3637
2026-08-02,폴바셋,마산 회원 DT점,30455,3.0455
2026-08-03,폴바셋,마산 회원 DT점,52910,5.291
2026-08-04,폴바셋,마산 회원 DT점,35546,3.5546
2026-08-05,폴바셋,마산 회원 DT점,14273,1.4273
2026-08-06,폴바셋,마산 회원 DT점,63774,6.3774
2026-08-07,폴바셋,마산 회원 DT점,37183,3.7183
2026-08-08,폴바셋,마산 회원 DT점,61983,6.1983
2026-08-09,폴바셋,마산 회원 DT점,23228,2.3228
2026-08-10,폴바셋,마산 회원 DT점,11273,1.1273
2026-08-11,폴바셋,마산 회원 DT점,23182,2.3182
2026-08-12,폴바셋,마산 회원 DT점,53819,5.3819
2026-08-13,폴바셋,마산 회원 DT점,11273,1.1273
2026-08-14,폴바셋,마산 회원 DT점,31455,3.1455
2026-08-15,폴바셋,마산 회원 DT점,35728,3.5728
2026-08-16,폴바셋,마산 회원 DT점,44546,4.4546
2026-08-17,폴바셋,마산 회원 DT점,33183,3.3183
2026-08-18,폴바셋,마산 회원 DT점,16273,1.6273
2026-08-19,폴바셋,마산 회원 DT점,20364,2.0364
2026-08-20,폴바셋,마산 회원 DT점,15273,1.5273
2026-08-21,폴바셋,마산 회원 DT점,47728,4.7728
2026-08-22,폴바셋,마산 회원 DT점,79183,7.9183
2026-08-23,폴바셋,마산 회원 DT점,32364,3.2364
2026-08-24,폴바셋,마산 회원 DT점,35637,3.5637
2026-08-25,폴바셋,마산 회원 DT점,15273,1.5273
2026-08-26,폴바셋,마산 회원 DT점,35546,3.5546
2026-08-27,폴바셋,마산 회원 DT점,38637,3.8637
2026-08-28,폴바셋,마산 회원 DT점,55001,5.5001
2026-08-29,폴바셋,마산 회원 DT점,32546,3.2546
2026-08-30,폴바셋,마산 회원 DT점,20273,2.0273
2026-08-31,폴바셋,마산 회원 DT점,27455,2.7455
2026-08-01,폴바셋,AK플라자 광명점,65473,6.5473
2026-08-02,폴바셋,AK플라자 광명점,58546,5.8546
2026-08-03,폴바셋,AK플라자 광명점,41591,4.1591
2026-08-04,폴바셋,AK플라자 광명점,37955,3.7955
2026-08-05,폴바셋,AK플라자 광명점,30546,3.0546
2026-08-06,폴바셋,AK플라자 광명점,38364,3.8364
2026-08-07,폴바셋,AK플라자 광명점,29727,2.9727
2026-08-08,폴바셋,AK플라자 광명점,44091,4.4091
2026-08-09,폴바셋,AK플라자 광명점,31818,3.1818
2026-08-10,폴바셋,AK플라자 광명점,16182,1.6182
2026-08-11,폴바셋,AK플라자 광명점,37455,3.7455
2026-08-12,폴바셋,AK플라자 광명점,23364,2.3364
2026-08-13,폴바셋,AK플라자 광명점,26182,2.6182
2026-08-14,폴바셋,AK플라자 광명점,27091,2.7091
2026-08-15,폴바셋,AK플라자 광명점,36728,3.6728
2026-08-16,폴바셋,AK플라자 광명점,40182,4.0182
2026-08-17,폴바셋,AK플라자 광명점,53364,5.3364
2026-08-18,폴바셋,AK플라자 광명점,13364,1.3364
2026-08-19,폴바셋,AK플라자 광명점,11273,1.1273
2026-08-20,폴바셋,AK플라자 광명점,36319,3.6319
2026-08-21,폴바셋,AK플라자 광명점,10000,1
2026-08-22,폴바셋,AK플라자 광명점,54091,5.4091
2026-08-23,폴바셋,AK플라자 광명점,69818,6.9818
2026-08-24,폴바셋,AK플라자 광명점,32455,3.2455
2026-08-25,폴바셋,AK플라자 광명점,18364,1.8364
2026-08-26,폴바셋,AK플라자 광명점,19364,1.9364
2026-08-27,폴바셋,AK플라자 광명점,63182,6.3182
2026-08-28,폴바셋,AK플라자 광명점,0,0
2026-08-29,폴바셋,AK플라자 광명점,39273,3.9273
2026-08-30,폴바셋,AK플라자 광명점,62091,6.2091
2026-08-31,폴바셋,AK플라자 광명점,25818,2.5818
2026-08-01,폴바셋,롯데백화점 울산점,69460,6.946
2026-08-02,폴바셋,롯데백화점 울산점,23273,2.3273
2026-08-03,폴바셋,롯데백화점 울산점,32183,3.2183
2026-08-04,폴바셋,롯데백화점 울산점,42139,4.2139
2026-08-05,폴바셋,롯데백화점 울산점,35184,3.5184
2026-08-06,폴바셋,롯데백화점 울산점,21638,2.1638
2026-08-07,폴바셋,롯데백화점 울산점,77367,7.7367
2026-08-08,폴바셋,롯데백화점 울산점,13274,1.3274
2026-08-09,폴바셋,롯데백화점 울산점,37092,3.7092
2026-08-10,폴바셋,롯데백화점 울산점,49456,4.9456
2026-08-11,폴바셋,롯데백화점 울산점,35275,3.5275
2026-08-12,폴바셋,롯데백화점 울산점,4000,0.4
2026-08-13,폴바셋,롯데백화점 울산점,40730,4.073
2026-08-14,폴바셋,롯데백화점 울산점,25637,2.5637
2026-08-15,폴바셋,롯데백화점 울산점,38546,3.8546
2026-08-16,폴바셋,롯데백화점 울산점,43367,4.3367
2026-08-17,폴바셋,롯데백화점 울산점,50457,5.0457
2026-08-18,폴바셋,롯데백화점 울산점,39912,3.9912
2026-08-19,폴바셋,롯데백화점 울산점,26366,2.6366
2026-08-20,폴바셋,롯데백화점 울산점,49004,4.9004
2026-08-21,폴바셋,롯데백화점 울산점,25547,2.5547
2026-08-22,폴바셋,롯데백화점 울산점,54819,5.4819
2026-08-23,폴바셋,롯데백화점 울산점,43367,4.3367
2026-08-24,폴바셋,롯데백화점 울산점,0,0
2026-08-25,폴바셋,롯데백화점 울산점,27911,2.7911
2026-08-26,폴바셋,롯데백화점 울산점,23182,2.3182
2026-08-27,폴바셋,롯데백화점 울산점,20636,2.0636
2026-08-28,폴바셋,롯데백화점 울산점,27547,2.7547
2026-08-29,폴바셋,롯데백화점 울산점,36366,3.6366
2026-08-30,폴바셋,롯데백화점 울산점,31274,3.1274
2026-08-31,폴바셋,롯데백화점 울산점,49640,4.964
2026-08-01,폴바셋,구미 봉곡 DT점,65702,6.5702
2026-08-02,폴바셋,구미 봉곡 DT점,30546,3.0546
2026-08-03,폴바셋,구미 봉곡 DT점,43728,4.3728
2026-08-04,폴바셋,구미 봉곡 DT점,28455,2.8455
2026-08-05,폴바셋,구미 봉곡 DT점,42728,4.2728
2026-08-06,폴바셋,구미 봉곡 DT점,20273,2.0273
2026-08-07,폴바셋,구미 봉곡 DT점,93092,9.3092
2026-08-08,폴바셋,구미 봉곡 DT점,40410,4.041
2026-08-09,폴바셋,구미 봉곡 DT점,70819,7.0819
2026-08-10,폴바셋,구미 봉곡 DT점,17273,1.7273
2026-08-11,폴바셋,구미 봉곡 DT점,48592,4.8592
2026-08-12,폴바셋,구미 봉곡 DT점,30228,3.0228
2026-08-13,폴바셋,구미 봉곡 DT점,14364,1.4364
2026-08-14,폴바셋,구미 봉곡 DT점,39728,3.9728
2026-08-15,폴바셋,구미 봉곡 DT점,50501,5.0501
2026-08-16,폴바셋,구미 봉곡 DT점,24364,2.4364
2026-08-17,폴바셋,구미 봉곡 DT점,49910,4.991
2026-08-18,폴바셋,구미 봉곡 DT점,15273,1.5273
2026-08-19,폴바셋,구미 봉곡 DT점,22364,2.2364
2026-08-20,폴바셋,구미 봉곡 DT점,15364,1.5364
2026-08-21,폴바셋,구미 봉곡 DT점,26546,2.6546
2026-08-22,폴바셋,구미 봉곡 DT점,51092,5.1092
2026-08-23,폴바셋,구미 봉곡 DT점,68956,6.8956
2026-08-24,폴바셋,구미 봉곡 DT점,18546,1.8546
2026-08-25,폴바셋,구미 봉곡 DT점,21546,2.1546
2026-08-26,폴바셋,구미 봉곡 DT점,16182,1.6182
2026-08-27,폴바셋,구미 봉곡 DT점,48910,4.891
2026-08-28,폴바셋,구미 봉곡 DT점,15455,1.5455
2026-08-29,폴바셋,구미 봉곡 DT점,67047,6.7047
2026-08-30,폴바셋,구미 봉곡 DT점,8091,0.8091
2026-08-31,폴바셋,구미 봉곡 DT점,46683,4.6683
2026-08-01,폴바셋,롯데백화점 잠실점,17273,1.7273
2026-08-02,폴바셋,롯데백화점 잠실점,37546,3.7546
2026-08-03,폴바셋,롯데백화점 잠실점,46819,4.6819
2026-08-04,폴바셋,롯데백화점 잠실점,51001,5.1001
2026-08-05,폴바셋,롯데백화점 잠실점,16273,1.6273
2026-08-06,폴바셋,롯데백화점 잠실점,26364,2.6364
2026-08-07,폴바셋,롯데백화점 잠실점,55819,5.5819
2026-08-08,폴바셋,롯데백화점 잠실점,32819,3.2819
2026-08-09,폴바셋,롯데백화점 잠실점,34546,3.4546
2026-08-10,폴바셋,롯데백화점 잠실점,56819,5.6819
2026-08-11,폴바셋,롯데백화점 잠실점,37910,3.791
2026-08-12,폴바셋,롯데백화점 잠실점,37637,3.7637
2026-08-13,폴바셋,롯데백화점 잠실점,52001,5.2001
2026-08-14,폴바셋,롯데백화점 잠실점,42819,4.2819
2026-08-15,폴바셋,롯데백화점 잠실점,49910,4.991
2026-08-16,폴바셋,롯데백화점 잠실점,38119,3.8119
2026-08-17,폴바셋,롯데백화점 잠실점,22364,2.2364
2026-08-18,폴바셋,롯데백화점 잠실점,36410,3.641
2026-08-19,폴바셋,롯데백화점 잠실점,20273,2.0273
2026-08-20,폴바셋,롯데백화점 잠실점,43637,4.3637
2026-08-21,폴바셋,롯데백화점 잠실점,11273,1.1273
2026-08-22,폴바셋,롯데백화점 잠실점,35728,3.5728
2026-08-23,폴바셋,롯데백화점 잠실점,16273,1.6273
2026-08-24,폴바셋,롯데백화점 잠실점,0,0
2026-08-25,폴바셋,롯데백화점 잠실점,61092,6.1092
2026-08-26,폴바셋,롯데백화점 잠실점,50728,5.0728
2026-08-27,폴바셋,롯데백화점 잠실점,67001,6.7001
2026-08-28,폴바셋,롯데백화점 잠실점,48728,4.8728
2026-08-29,폴바셋,롯데백화점 잠실점,54910,5.491
2026-08-30,폴바셋,롯데백화점 잠실점,39637,3.9637
2026-08-31,폴바셋,롯데백화점 잠실점,31455,3.1455
2026-08-01,폴바셋,마산 해안대로 DT점,27455,2.7455
2026-08-02,폴바셋,마산 해안대로 DT점,51501,5.1501
2026-08-03,폴바셋,마산 해안대로 DT점,43637,4.3637
2026-08-04,폴바셋,마산 해안대로 DT점,60728,6.0728
2026-08-05,폴바셋,마산 해안대로 DT점,45728,4.5728
2026-08-06,폴바셋,마산 해안대로 DT점,8091,0.8091
2026-08-07,폴바셋,마산 해안대로 DT점,42637,4.2637
2026-08-08,폴바셋,마산 해안대로 DT점,57819,5.7819
2026-08-09,폴바셋,마산 해안대로 DT점,36455,3.6455
2026-08-10,폴바셋,마산 해안대로 DT점,38546,3.8546
2026-08-11,폴바셋,마산 해안대로 DT점,65001,6.5001
2026-08-12,폴바셋,마산 해안대로 DT점,9182,0.9182
2026-08-13,폴바셋,마산 해안대로 DT점,38546,3.8546
2026-08-14,폴바셋,마산 해안대로 DT점,38546,3.8546
2026-08-15,폴바셋,마산 해안대로 DT점,51819,5.1819
2026-08-16,폴바셋,마산 해안대로 DT점,29455,2.9455
2026-08-17,폴바셋,마산 해안대로 DT점,21364,2.1364
2026-08-18,폴바셋,마산 해안대로 DT점,72910,7.291
2026-08-19,폴바셋,마산 해안대로 DT점,43637,4.3637
2026-08-20,폴바셋,마산 해안대로 DT점,28364,2.8364
2026-08-21,폴바셋,마산 해안대로 DT점,26273,2.6273
2026-08-22,폴바셋,마산 해안대로 DT점,66001,6.6001
2026-08-23,폴바셋,마산 해안대로 DT점,16273,1.6273
2026-08-24,폴바셋,마산 해안대로 DT점,40455,4.0455
2026-08-25,폴바셋,마산 해안대로 DT점,39546,3.9546
2026-08-26,폴바셋,마산 해안대로 DT점,22455,2.2455
2026-08-27,폴바셋,마산 해안대로 DT점,44819,4.4819
2026-08-28,폴바셋,마산 해안대로 DT점,33637,3.3637
2026-08-29,폴바셋,마산 해안대로 DT점,59819,5.9819
2026-08-30,폴바셋,마산 해안대로 DT점,22364,2.2364
2026-08-31,폴바셋,마산 해안대로 DT점,23364,2.3364
2026-08-01,폴바셋,롯데백화점 강남점,68183,6.8183
2026-08-02,폴바셋,롯데백화점 강남점,28637,2.8637
2026-08-03,폴바셋,롯데백화점 강남점,29637,2.9637
2026-08-04,폴바셋,롯데백화점 강남점,35819,3.5819
2026-08-05,폴바셋,롯데백화점 강남점,43819,4.3819
2026-08-06,폴바셋,롯데백화점 강남점,32637,3.2637
2026-08-07,폴바셋,롯데백화점 강남점,51001,5.1001
2026-08-08,폴바셋,롯데백화점 강남점,55092,5.5092
2026-08-09,폴바셋,롯데백화점 강남점,47819,4.7819
2026-08-10,폴바셋,롯데백화점 강남점,20273,2.0273
2026-08-11,폴바셋,롯데백화점 강남점,49910,4.991
2026-08-12,폴바셋,롯데백화점 강남점,24546,2.4546
2026-08-13,폴바셋,롯데백화점 강남점,27455,2.7455
2026-08-14,폴바셋,롯데백화점 강남점,53001,5.3001
2026-08-15,폴바셋,롯데백화점 강남점,75547,7.5547
2026-08-16,폴바셋,롯데백화점 강남점,26455,2.6455
2026-08-17,폴바셋,롯데백화점 강남점,57183,5.7183
2026-08-18,폴바셋,롯데백화점 강남점,8091,0.8091
2026-08-19,폴바셋,롯데백화점 강남점,34637,3.4637
2026-08-20,폴바셋,롯데백화점 강남점,53001,5.3001
2026-08-21,폴바셋,롯데백화점 강남점,31728,3.1728
2026-08-22,폴바셋,롯데백화점 강남점,81547,8.1547
2026-08-23,폴바셋,롯데백화점 강남점,43819,4.3819
2026-08-24,폴바셋,롯데백화점 강남점,0,0
2026-08-25,폴바셋,롯데백화점 강남점,53910,5.391
2026-08-26,폴바셋,롯데백화점 강남점,23364,2.3364
2026-08-27,폴바셋,롯데백화점 강남점,41819,4.1819
2026-08-28,폴바셋,롯데백화점 강남점,20273,2.0273
2026-08-29,폴바셋,롯데백화점 강남점,81547,8.1547
2026-08-30,폴바셋,롯데백화점 강남점,29455,2.9455
2026-08-31,폴바셋,롯데백화점 강남점,15273,1.5273
2026-08-01,폴바셋,스타필드 하남 1호점,59910,5.991
2026-08-02,폴바셋,스타필드 하남 1호점,32455,3.2455
2026-08-03,폴바셋,스타필드 하남 1호점,22455,2.2455
2026-08-04,폴바셋,스타필드 하남 1호점,53728,5.3728
2026-08-05,폴바셋,스타필드 하남 1호점,39637,3.9637
2026-08-06,폴바셋,스타필드 하남 1호점,31455,3.1455
2026-08-07,폴바셋,스타필드 하남 1호점,63755,6.3755
2026-08-08,폴바셋,스타필드 하남 1호점,57910,5.791
2026-08-09,폴바셋,스타필드 하남 1호점,24364,2.4364
2026-08-10,폴바셋,스타필드 하남 1호점,24273,2.4273
2026-08-11,폴바셋,스타필드 하남 1호점,55728,5.5728
2026-08-12,폴바셋,스타필드 하남 1호점,31455,3.1455
2026-08-13,폴바셋,스타필드 하남 1호점,20273,2.0273
2026-08-14,폴바셋,스타필드 하남 1호점,55728,5.5728
2026-08-15,폴바셋,스타필드 하남 1호점,50819,5.0819
2026-08-16,폴바셋,스타필드 하남 1호점,46728,4.6728
2026-08-17,폴바셋,스타필드 하남 1호점,49728,4.9728
2026-08-18,폴바셋,스타필드 하남 1호점,8091,0.8091
2026-08-19,폴바셋,스타필드 하남 1호점,43637,4.3637
2026-08-20,폴바셋,스타필드 하남 1호점,16182,1.6182
2026-08-21,폴바셋,스타필드 하남 1호점,8091,0.8091
2026-08-22,폴바셋,스타필드 하남 1호점,64819,6.4819
2026-08-23,폴바셋,스타필드 하남 1호점,38637,3.8637
2026-08-24,폴바셋,스타필드 하남 1호점,48819,4.8819
2026-08-25,폴바셋,스타필드 하남 1호점,63728,6.3728
2026-08-26,폴바셋,스타필드 하남 1호점,15418,1.5418
2026-08-27,폴바셋,스타필드 하남 1호점,38637,3.8637
2026-08-28,폴바셋,스타필드 하남 1호점,53728,5.3728
2026-08-29,폴바셋,스타필드 하남 1호점,86274,8.6274
2026-08-30,폴바셋,스타필드 하남 1호점,36728,3.6728
2026-08-31,폴바셋,스타필드 하남 1호점,31455,3.1455
2026-08-01,폴바셋,롯데백화점 광복점,49821,4.9821
2026-08-02,폴바셋,롯데백화점 광복점,20637,2.0637
2026-08-03,폴바셋,롯데백화점 광복점,30093,3.0093
2026-08-04,폴바셋,롯데백화점 광복점,17728,1.7728
2026-08-05,폴바셋,롯데백화점 광복점,58457,5.8457
2026-08-06,폴바셋,롯데백화점 광복점,44912,4.4912
2026-08-07,폴바셋,롯데백화점 광복점,94641,9.4641
2026-08-08,폴바셋,롯데백화점 광복점,44457,4.4457
2026-08-09,폴바셋,롯데백화점 광복점,41639,4.1639
2026-08-10,폴바셋,롯데백화점 광복점,60457,6.0457
2026-08-11,폴바셋,롯데백화점 광복점,45820,4.582
2026-08-12,폴바셋,롯데백화점 광복점,28183,2.8183
2026-08-13,폴바셋,롯데백화점 광복점,33274,3.3274
2026-08-14,폴바셋,롯데백화점 광복점,29547,2.9547
2026-08-15,폴바셋,롯데백화점 광복점,41093,4.1093
2026-08-16,폴바셋,롯데백화점 광복점,30557,3.0557
2026-08-17,폴바셋,롯데백화점 광복점,42275,4.2275
2026-08-18,폴바셋,롯데백화점 광복점,57638,5.7638
2026-08-19,폴바셋,롯데백화점 광복점,50093,5.0093
2026-08-20,폴바셋,롯데백화점 광복점,19729,1.9729
2026-08-21,폴바셋,롯데백화점 광복점,74412,7.4412
2026-08-22,폴바셋,롯데백화점 광복점,46185,4.6185
2026-08-23,폴바셋,롯데백화점 광복점,30829,3.0829
2026-08-24,폴바셋,롯데백화점 광복점,0,0
2026-08-25,폴바셋,롯데백화점 광복점,40274,4.0274
2026-08-26,폴바셋,롯데백화점 광복점,40366,4.0366
2026-08-27,폴바셋,롯데백화점 광복점,43729,4.3729
2026-08-28,폴바셋,롯데백화점 광복점,42365,4.2365
2026-08-29,폴바셋,롯데백화점 광복점,55638,5.5638
2026-08-30,폴바셋,롯데백화점 광복점,50184,5.0184
2026-08-31,폴바셋,롯데백화점 광복점,50819,5.0819
2026-08-01,폴바셋,롯데몰 은평점,26637,2.6637
2026-08-02,폴바셋,롯데몰 은평점,51819,5.1819
2026-08-03,폴바셋,롯데몰 은평점,49410,4.941
2026-08-04,폴바셋,롯데몰 은평점,43637,4.3637
2026-08-05,폴바셋,롯데몰 은평점,66092,6.6092
2026-08-06,폴바셋,롯데몰 은평점,39637,3.9637
2026-08-07,폴바셋,롯데몰 은평점,38455,3.8455
2026-08-08,폴바셋,롯데몰 은평점,18273,1.8273
2026-08-09,폴바셋,롯데몰 은평점,68092,6.8092
2026-08-10,폴바셋,롯데몰 은평점,62819,6.2819
2026-08-11,폴바셋,롯데몰 은평점,44728,4.4728
2026-08-12,폴바셋,롯데몰 은평점,25546,2.5546
2026-08-13,폴바셋,롯데몰 은평점,30728,3.0728
2026-08-14,폴바셋,롯데몰 은평점,44728,4.4728
2026-08-15,폴바셋,롯데몰 은평점,47637,4.7637
2026-08-16,폴바셋,롯데몰 은평점,68183,6.8183
2026-08-17,폴바셋,롯데몰 은평점,30455,3.0455
2026-08-18,폴바셋,롯데몰 은평점,14273,1.4273
2026-08-19,폴바셋,롯데몰 은평점,27546,2.7546
2026-08-20,폴바셋,롯데몰 은평점,58092,5.8092
2026-08-21,폴바셋,롯데몰 은평점,56728,5.6728
2026-08-22,폴바셋,롯데몰 은평점,71910,7.191
2026-08-23,폴바셋,롯데몰 은평점,22364,2.2364
2026-08-24,폴바셋,롯데몰 은평점,38455,3.8455
2026-08-25,폴바셋,롯데몰 은평점,34455,3.4455
2026-08-26,폴바셋,롯데몰 은평점,63092,6.3092
2026-08-27,폴바셋,롯데몰 은평점,18182,1.8182
2026-08-28,폴바셋,롯데몰 은평점,41637,4.1637
2026-08-29,폴바셋,롯데몰 은평점,36546,3.6546
2026-08-30,폴바셋,롯데몰 은평점,50592,5.0592
2026-08-31,폴바셋,롯데몰 은평점,45728,4.5728
2026-08-01,폴바셋,광화문 흥국생명점,0,0
2026-08-02,폴바셋,광화문 흥국생명점,0,0
2026-08-03,폴바셋,광화문 흥국생명점,68092,6.8092
2026-08-04,폴바셋,광화문 흥국생명점,70092,7.0092
2026-08-05,폴바셋,광화문 흥국생명점,68183,6.8183
2026-08-06,폴바셋,광화문 흥국생명점,74183,7.4183
2026-08-07,폴바셋,광화문 흥국생명점,94456,9.4456
2026-08-08,폴바셋,광화문 흥국생명점,0,0
2026-08-09,폴바셋,광화문 흥국생명점,0,0
2026-08-10,폴바셋,광화문 흥국생명점,78274,7.8274
2026-08-11,폴바셋,광화문 흥국생명점,92547,9.2547
2026-08-12,폴바셋,광화문 흥국생명점,94029,9.4029
2026-08-13,폴바셋,광화문 흥국생명점,34819,3.4819
2026-08-14,폴바셋,광화문 흥국생명점,50910,5.091
2026-08-15,폴바셋,광화문 흥국생명점,0,0
2026-08-16,폴바셋,광화문 흥국생명점,0,0
2026-08-17,폴바셋,광화문 흥국생명점,0,0
2026-08-18,폴바셋,광화문 흥국생명점,0,0
2026-08-19,폴바셋,광화문 흥국생명점,56819,5.6819
2026-08-20,폴바셋,광화문 흥국생명점,82365,8.2365
2026-08-21,폴바셋,광화문 흥국생명점,45728,4.5728
